player_id;short_name;long_name;player_positions;overall;age;height_cm;weight_kg;league_name;club_name;club_position;nationality_name
237884;L. Ritzka;Lars Ritzka;LB, CB;66;24;182;78;2. Bundesliga;St. Pauli;SUB;Germany
237889;J. Keaney;Jack Keaney;CDM, CB;59;23;188;78;Premier Division;UCD;RCB;Republic of Ireland
237895;V. van Crooij;Vito van Crooij;LM, RM;69;26;179;70;Eredivisie;Sparta Rotterdam;LM;Netherlands
237908;Y. Horigome;堀米 勇輝;CF, RM, RW;64;28;168;63;J-League;Sagan Tosu;RS;Japan
237913;Y. Koide;小井 手翔太;CB, RM, RWB;64;26;180;75;J-League;Oita Trinita;RM;Japan
237916;W. Smallbone;William Anthony Patrick Smallbone;CM, CAM, RM;67;22;173;61;Championship;Stoke City;RCM;Republic of Ireland
237919;K. Yoshio;吉尾 海榎;CAM, CM, RM;64;23;168;63;J-League;Yokohama F. Marinos;SUB;Japan
237920;B. Bronico;Brandt Bronico;CDM, CM;65;27;173;70;Major League Soccer;Charlotte;LDM;United States
237923;A. Domínguez;Alexis Domínguez;ST;63;25;185;81;Liga Profesional;Gimnasia La Plata;SUB;Argentina
237924;Matheus Pereira;Matheus Sousa Pereira;CB, CDM;64;24;184;80;J-League;Oita Trinita;CB;Brazil
237926;J. Mahon;John Mahon;CB;62;22;186;84;Premiership;St. Johnstone;SUB;Republic of Ireland
237927;E. McGinty;Edward McGinty;GK;64;22;194;83;League One;Oxford United;SUB;Republic of Ireland
237930;S. Hausner;Sebastian Lund Hausner;CB;65;22;187;79;Superliga;AGF;SUB;Denmark
237933;B. Fleming;Brandon Fleming;LB, LWB, LM;66;22;174;71;League One;Oxford United;SUB;England
237935;K. Klaesson;Kristoffer-August Sundquist Klaesson;GK;65;21;189;76;Premier League;Leeds United;SUB;Norway
237936;A. Dønnum;Aron Leonard Dønnum;RM, LM, LWB;70;24;178;78;Jupiler Pro League;Standard Liège;LM;Norway
237937;F. Myhre;Felix Horn Myhre;RB, CM;61;22;180;75;Eliteserien;Brann;RB;Norway
237942;P. Estupiñán;Pervis Josué Estupiñán Tenorio;LB, LWB;79;24;175;78;Premier League;Brighton & Hove Albion;LB;Ecuador
237943;D. Scarr;Daniel George Scarr;CB;68;27;188;80;League One;Plymouth Argyle;CB;England
237960;Mama Baldé;Mama Samba Baldé;ST, RM, LM;75;26;176;69;Ligue 1;Troyes;ST;Guinea Bissau
237965;Yoon Jong Gyu;윤종규 Jong Gyu Yoon;RB, RM;65;24;173;65;K League 1;Seoul;RB;Korea Republic
237969;S. Blaney;Shane Blaney;CB;60;23;191;79;Premiership;Motherwell;SUB;Republic of Ireland
237975;B. Cotter;Barry Cotter;RWB, LWB;62;23;184;78;Premier Division;St Patrick's;RWB;Republic of Ireland
237977;Kim Han Gil;김한길 金汉吉;LM, LWB, RM;62;27;177;69;K League 1;Sangju Sangmu;LB;Korea Republic
237978;J. Díaz;Jair Alberto Díaz Vázquez;CB, LB;64;22;181;78;Liga MX;Atlético San Luis;SUB;Mexico
237982;Y. Guzmán;Yeison Estiven Guzmán Gómez;CAM, RM;70;24;169;65;Liga BetPlay;Atlético Nacional;SUB;Colombia
237983;M. Nazarit;Miguel Ángel Nazarit Mina;CB;64;24;184;77;Liga BetPlay;Deportivo Cali;SUB;Colombia
237985;K. Danso;Kevin Danso;CB;76;23;190;85;Ligue 1;Lens;CB;Austria
237988;T. Hara;原 輝綺;RB, CB;66;22;180;74;J-League;Shimizu S-Pulse;RB;Japan
237989;S. Hanca;Sergiu Cătălin Hanca;RM, LM;68;30;182;80;Liga 1;Universitatea Craiova;SUB;Romania
237993;J. Acevedo;Héctor Jonás Acevedo;RM, LM;69;25;172;70;Liga Profesional;Huracán;RM;Argentina
237994;N. Barrios;Cristian Nahuel Barrios;LW, CAM;71;24;156;58;Liga Profesional;San Lorenzo;LW;Argentina
237995;D. Lainez;Diego Lainez Leyva;RM, CM, CAM;74;22;168;58;Liga Portugal;Sporting Braga;SUB;Mexico
237997;U. Antuna;Carlos Uriel Antuna Romero;RM, LM, RW;75;24;174;59;;;;Mexico
237999;Yeo Bong Hun;여봉훈 杨奉浑;RB, CM;60;27;178;70;K League 1;Gwangju;RES;Korea Republic
238004;A. Guðmundsson;Albert Guðmundsson;RM, LM, CAM;73;25;178;78;Serie B;Genoa;LM;Iceland
238005;J. Żubrowski;Jakub Żubrowski;CDM, CM;64;30;181;73;Ekstraklasa;Zagłębie Lubin;RES;Poland
238008;J. Elliott;Jack Elliott;CB, CDM;72;26;198;83;Major League Soccer;Philadelphia Union;LCB;England
238009;M. Frese;Martin Sønder Frese;LB, LWB;64;24;179;75;Superliga;Nordsjælland;LB;Denmark
238011;P. Pušić;Petar Pušić;CAM, LM, RM;66;23;169;62;Super League;Grasshopper;SUB;Switzerland
238014;R. Janssen;Roel Janssen;CB;65;32;179;80;Eredivisie;Fortuna Sittard;SUB;Netherlands
238018;D. van Crooij;Delano van Crooij;GK;63;31;185;78;Eredivisie;Sparta Rotterdam;SUB;Netherlands
238033;F. Niță;Florin Constantin Niţă;GK;75;34;184;78;;;;Romania
238034;S. Krpić;Sulejman Krpić;ST;65;31;187;86;A-League;Western Sydney Wanderers;SUB;Bosnia and Herzegovina
238037;N. Bazzana;Nicolás Bazzana;CB;66;26;180;78;Liga Pro;Delfin;SUB;Argentina
238038;J. Wehrmann;Jordy Wehrmann;CDM, CM;65;22;180;71;Super League;Luzern;SUB;Netherlands
238040;M. Knoester;Mats Knoester;CB;69;23;186;77;NB I.;Ferencváros;SUB;Netherlands
238041;T. Malacia;Tyrell Malacia;LB;79;22;169;67;Premier League;Manchester United;SUB;Netherlands
238043;A. Al Obud;Abdulrahman Al Obud;RM, LM;67;27;174;70;Pro League;Al Ittihad;RM;Saudi Arabia
238044;S. Al Khayri;Saad Al Khayri;RB;60;27;169;77;Pro League;Al Wahda;SUB;Saudi Arabia
238046;D. Camacho;David Andrés Camacho Valencia;RM, RW, ST;70;25;185;75;Liga BetPlay;La Equidad;RM;Colombia
238049;P. Pomykal;Paxton Pomykal;CM, LM;69;22;173;73;Major League Soccer;Dallas;LCM;United States
238050;C. Ejuke;Chidera Ejuke;LM;75;24;176;72;Bundesliga;Hertha BSC;LW;Nigeria
238051;R. Vinderslev;Rasmus Hjorth Vinderslev;CDM, CM;61;23;185;76;Superliga;SønderjyskE;SUB;Denmark
238055;A. Al Najjar;Ammar Siraj Al Najjar;RW, LW;62;25;175;68;Pro League;Dhamk;SUB;Saudi Arabia
238056;J. Masson;Julien Masson;CDM, CM;67;24;182;76;Ligue 2;Valenciennes;LDM;France
238058;C. O'Hare;Callum O'Hare;CAM, RW, ST;73;24;173;65;Championship;Coventry City;LS;England
238059;D. Kemp;Daniel Harry Kemp;LW, CAM;62;23;168;63;League One;Milton Keynes Dons;SUB;England
238060;N. Trott;Nathan Trott;GK;65;23;188;75;Premier League;West Ham United;RES;England
238061;A. Lewis;Alfie Lewis;CDM, CM;62;22;176;78;Premier Division;Dundalk;LDM;England
238062;B. Baningime;Beni Baningime;CM, CDM;70;23;178;70;Premiership;Hearts;RES;Congo DR
238065;K. Lankford;Kevin Lankford;RM, LM;64;23;186;81;3. Liga;Viktoria Köln;SUB;Germany
238067;N. Zaniolo;Nicolò Zaniolo;CF, RW, RM;81;22;190;79;Serie A;Roma;LF;Italy
238068;M. Richter;Marco Richter;RM, CAM, LM;75;24;176;74;Bundesliga;Hertha BSC;SUB;Germany
238070;J. Cumming;James Andrew Cumming;GK;66;22;185;79;League One;Milton Keynes Dons;GK;England
238071;D. Sterling;Dujon Sterling;RWB, RB, LWB;68;22;186;81;Championship;Stoke City;RWB;England
238072;E. Löwen;Eduard Löwen;CM, CAM, CDM;70;24;188;91;Bundesliga;VfL Bochum 1848;LCM;Germany
238073;K. Jameson;Kyle Alexander Jameson;CB;57;23;183;79;League Two;Tranmere Rovers;SUB;England
238076;M. Bersano;Matthew Bersano;GK;57;29;185;81;Major League Soccer;Austin;SUB;United States
238079;Bruno Rodrigues;Bruno Rafael R. do Nascimento;LW, LM;67;24;177;72;Liga Portugal;Famalicão;LW;Brazil
238081;E. Mena;Esneyder Mena Perea;RM, RW;70;24;177;65;Liga BetPlay;América de Cali;RB;Colombia
238085;H. Çiftçi;Hikmet Çiftçi;CM, CDM;65;24;177;74;2. Bundesliga;Kaiserslautern;SUB;Turkey
238086;Y. Maart;Moegamat Yusuf Maart;CM, CAM, CDM;67;26;167;65;Premier League;Kaizer Chiefs;LCM;South Africa
238089;Lee You Hyeon;이유현 You Hyeon Lee;RB, RM, LB;65;25;179;74;K League 1;Sangju Sangmu;RB;Korea Republic
238091;C. Borchgrevink;Christian Dahle Borchgrevink;RB;65;23;182;75;Eliteserien;Vålerenga;SUB;Norway
238093;M. Tagliamonte;Matías Nicolás Tagliamonte;GK;67;24;195;88;Liga Profesional;Racing Club;SUB;Argentina
238095;N. Milenković;Nikola Milenković;CB;80;24;195;90;Serie A;Fiorentina;LCB;Serbia
238097;Na Sang Ho;나상호 那尚昊;LM, LW;70;25;173;70;K League 1;Seoul;LM;Korea Republic
238098;Lee Soon Min;이순민 李舜敏;CM, CDM;55;27;177;70;K League 1;Gwangju;RES;Korea Republic
238103;Liu Junshuai;刘军帅;CB, CM, CDM;64;26;187;80;Super League;Shandong Luneng;RES;China PR
238104;Zhu Jianrong;朱建荣;ST;64;30;185;82;Super League;Shanghai Shenhua;RS;China PR
238105;Li Peng;栗鹏;CB;61;31;187;80;Super League;Wuhan Zall;LCB;China PR
238106;Wang Wei;王伟;RB, LB;63;33;183;75;Super League;Meizhou Hakka;RB;China PR
238109;Wu Guichao;吴贵超;LW, CM, RW;58;25;172;57;Super League;Chengdu Qianbao;LW;China PR
238114;C. Vargas;Carlos Alonso Vargas Tenorio;CB, LB;66;22;179;69;Liga MX;Mazatlán;SUB;Mexico
238117;A. Davies;Archie Daniel Davies;RB;62;22;180;75;League Two;Crawley Town;SUB;England
238126;Guridi;Jon Guridi Aldalur;CM, CAM, CDM;73;27;179;70;La Liga 2;Deportivo Alavés;CAM;Spain
238132;N. Røjkjær;Nicklas Røjkjær;LM;61;22;177;74;Superliga;Silkeborg;SUB;Denmark
238137;R. Matsuda;松田 陸;RB, RM;69;29;171;69;J-League;Cerezo Osaka;RB;Japan
238148;Nguyễn Quang Hải;Quang Hải Nguyễn;CM;65;25;169;63;Ligue 2;Pau;SUB;Vietnam
238157;M. Roerslev;Mads Roerslev Rasmussen;RWB, RB, CB;69;23;184;67;Premier League;Brentford;SUB;Denmark
238160;M. Demiral;Merih Demiral;CB;77;24;190;86;Serie A;Atalanta;CB;Turkey
238167;P. Boevink;Pelle Boevink;GK;64;24;190;85;2. Bundesliga;Paderborn;SUB;Netherlands
238170;C. Theoharous;Christian Theoharous;LM;59;22;176;60;A-League;Western United;RES;Australia
238177;A. Hartigan;Anthony Hartigan;CDM;63;22;178;68;League Two;Mansfield Town;SUB;England
238179;D. Happe;Daniel Happe;CB;63;23;195;85;League Two;Leyton Orient;LCB;England
238180;C. Spinelli;Claudio Paul Spinelli;ST;70;25;180;80;Liga Profesional;Lanús;SUB;Argentina
238186;M. Bułka;Marcin Bułka;GK;73;22;199;90;Ligue 1;Nice;SUB;Poland
238187;R. Nartey;Richard Nartey;CB, RB;61;23;185;78;League Two;Salford City;SUB;England
238188;L. McCormick;Luke Philip McCormick;CAM, CM;63;23;180;74;League One;Bristol Rovers;SUB;England
238189;T. Uwakwe;Tariq Uwakwe;LB, LWB, CDM;62;22;183;64;League Two;Crewe Alexandra;LDM;England
238190;J. Castillo;Juan Familia-Castillo;LWB, LB;62;22;175;77;Premier League;Chelsea;RES;Netherlands
238191;C. Brown;Charlie Daniel Brown;ST;58;22;183;78;League One;Cheltenham Town;SUB;England
238194;N. Bustos;Nahuel Lautaro Bustos;ST, LM;73;23;176;64;Liga Profesional;Talleres Córdoba;ST;Argentina
238196;A. Sigurðsson;Arnór Sigurðsson;CAM, LW, ST;70;23;177;75;Allsvenskan;Norrköping;LW;Iceland
238197;S. Bone;Samuel Bone;CB, RB, CDM;59;23;183;85;Premier Division;Dundalk;RCB;England
238205;A. Edathodika;Anas Edathodika;CB;55;34;180;78;Super League;Jamshedpur;SUB;India
238210;B. Bye;Bendik Bye;ST, RM;64;32;185;80;Eliteserien;Kristiansund;SUB;Norway
238216;C. Gallagher;Conor Gallagher;CM;78;22;182;74;Premier League;Chelsea;SUB;England
238222;F. Beijmo;Felix Beijmo;RB;69;24;186;82;Allsvenskan;Malmö FF;RB;Sweden
238223;B. Bvuma;Bruce Bvuma;GK;69;27;186;73;Premier League;Kaizer Chiefs;SUB;South Africa
238224;Marcão;Amaral Alves Marcos Vinicius;ST;74;28;196;90;Super League;Wuhan Three Towns;LS;Brazil
238225;Olabe;Roberto Olabe Del Arco;CM, CDM, RM;67;25;178;74;La Liga 2;Alcorcón;LDM;Spain
238227;K. Diatta;Krépin Diatta;RM, RW;75;23;175;69;Ligue 1;Monaco;RM;Senegal
238234;A. Al Khulaif;Ayman Shafiq Al Khulaif;LW, RW, CAM;62;25;164;59;Pro League;Al Fateh;SUB;Saudi Arabia
238235;H. Vetlesen;Hugo Vetlesen;CAM, CM;70;22;174;72;Eliteserien;Bodø / Glimt;RCM;Norway
238236;O. Brynhildsen;Ola Brynhildsen;LM, ST;71;23;175;70;Eliteserien;Molde;LS;Norway
238242;Mun Ji Hwan;문지환 蒙姬焕;CDM, CB;60;27;185;77;K League 1;Incheon United;RES;Korea Republic
238250;Kim Yeon Soo;Yeon Soo Kim;CB;56;28;185;76;K League 1;Incheon United;RES;Korea Republic
238263;F. Knudsen;Fredrik Pallesen Knudsen;CB;64;24;190;83;Eliteserien;Brann;LCB;Norway
238269;J. Pendant;Jason Pendant;LB;64;25;177;64;Ligue 2;Quevilly Rouen;LB;France
238273;J. Marković;Jovan Marković;ST;68;21;183;75;Liga 1;Universitatea Craiova;RS;Romania
238274;F. Coman;Florinel Teodor Coman;LW, ST;68;24;182;72;Liga 1;FCSB;LW;Romania
238277;D. Gazdag;Dániel Gazdag;CAM, CM;76;26;178;76;Major League Soccer;Philadelphia Union;CAM;Hungary
238278;M. Koszta;Márk Koszta;ST;64;24;184;75;K League 1;Ulsan;SUB;Hungary
238282;M. Coulibaly;Mamadou Coulibaly;CM;67;23;183;79;Serie B;Ternana;SUB;Senegal
238286;A. Jallow;Alexander Jallow;RB;66;24;183;71;Serie B;Brescia;SUB;Sweden
238303;K. Velde;Kristoffer Velde;RM, LM;66;22;179;65;Ekstraklasa;Lech Poznań;SUB;Norway
238305;Nacho Vidal;Ignacio Vidal Miralles;RB, RWB;75;27;180;75;La Liga;Osasuna;RB;Spain
238317;Charles;Charles Rigon Matos;CM, CDM;65;26;187;81;Superliga;Midtjylland;SUB;Brazil
238319;T. Edwards;Thomas Edwards;CB, RWB;67;23;175;76;League One;Barnsley;SUB;England
238329;L. Pizarro;Luciano Gastón Pizarro;LM, CAM;65;24;186;75;Liga Profesional;Godoy Cruz;SUB;Argentina
238330;L. Shengelia;Levan Shengelia;RM;68;26;185;77;Jupiler Pro League;OH Leuven;SUB;Georgia
238331;L. Blondel;Lucas Blondel;RB;72;25;178;75;Liga Profesional;Tigre;RB;Argentina
238332;E. Copetti;Enzo Nahuel Copetti;ST, RW;74;26;180;88;Liga Profesional;Racing Club;SUB;Argentina
238336;J. Rankin-Costello;Joe Rankin-Costello;RWB, RB, LB;66;22;183;64;Championship;Blackburn Rovers;SUB;England
238345;K. Tagawa;田川 亨介;ST, RW, LW;70;23;181;70;Liga Portugal;Santa Clara;ST;Japan
238346;H. Mendyl;Hamza Mendyl;LB, LWB;66;24;179;73;Jupiler Pro League;OH Leuven;LB;Morocco
238351;Kim Dong Min;김동민 金东明;CB, LB;65;27;180;72;K League 1;Incheon United;RCB;Korea Republic
238354;Ha Chang Rae;하창래 河昌莱;CB;68;27;188;82;K League 1;Pohang Steelers;RCB;Korea Republic
238357;A. Majrashi;Abdulaziz Majrashi;CDM, CM, RB;62;26;173;63;Pro League;Dhamk;SUB;Saudi Arabia
238360;L. Wales;Lachlan Andrew Wales;RM, CAM;66;24;179;75;A-League;Western United;RM;Australia
238361;Michael;Michael Richard Delgado de Oliveira;LW, RW;75;26;166;61;Pro League;Al Hilal;SUB;Brazil
238363;R. Obermair;Raphael Sanchez Obermair;LM, RM, RWB;68;26;182;76;2. Bundesliga;Paderborn;LM;Philippines
238368;J. McAtee;John George McAtee;CAM, ST;63;22;180;75;League Two;Grimsby Town;ST;England
238370;M. Pongračić;Marin Pongračić;CB;74;24;193;97;Serie A;Lecce;RCB;Croatia
238378;M. Kaastrup;Magnus Kaastrup Refstrup Lauritsen;CAM, CM;64;21;176;71;Superliga;Lyngby;SUB;Denmark
238379;N. Nartey;Nikolas Terkelsen Nartey;CM, CDM, LWB;69;22;185;81;Bundesliga;VfB Stuttgart;SUB;Denmark
238389;B. Wilmot;Ben Wilmot;CB, RB;70;22;188;80;Championship;Stoke City;LCB;England
238391;G. Kalulu;Gédéon Kalulu Kyatengwa;RB, LB;70;24;176;74;Ligue 1;Lorient;RB;Congo DR
238392;E. Owusu;Elisha Owusu;CDM, CM;71;24;182;72;Jupiler Pro League;Gent;SUB;Ghana
238394;Park Min Gyu;박민규 Min Gyu Park;LB, LWB;62;26;175;69;K League 1;Suwon;LB;Korea Republic
238409;M. Fossey;Marlon Fossey;RWB, RB;66;23;179;76;Jupiler Pro League;Standard Liège;SUB;United States
238410;L. Coyle;Liam Coyle;CDM;64;22;175;67;League One;Accrington Stanley;RCM;Northern Ireland
238446;Tachi;Alberto Rodríguez Baró;CB, RB;67;24;184;82;La Liga 2;Deportivo Alavés;SUB;Spain
238450;S. Raggett;Sean Aidan Raggett;CB;67;28;196;89;League One;Portsmouth;LCB;England
238460;R. Brewster;Rhian Joel Brewster;ST;69;22;180;75;Championship;Sheffield United;SUB;England
238461;Luis Perea;Luis Perea Hernández;CDM, CM;66;24;191;83;La Liga 2;Leganés;RDM;Spain
238463;A. Haidara;Amadou Haïdara;CM, CDM, RM;78;24;175;72;Bundesliga;RB Leipzig;SUB;Mali
238464;J. Mlakar;Jan Mlakar;ST;68;23;183;78;1. HNL;Hajduk Split;SUB;Slovenia
238473;E. Mašović;Erhan Mašović;CB, CDM;71;23;189;82;Bundesliga;VfL Bochum 1848;RCB;Serbia
238474;M. Chajia;Moutir Chajia;LM, CAM;66;24;177;72;Serie B;Como;RES;Belgium
238476;D. Zagadou;Dan-Axel Zagadou;CB;76;23;196;90;Bundesliga;VfB Stuttgart;LCB;France
238479;Renê Santos;Renê Ferreira dos Santos;CB, CDM;66;30;185;80;Liga Portugal;Marítimo;SUB;Brazil
238480;M. Feigenspan;Mike Feigenspan;RM, LM, ST;62;26;180;75;3. Liga;Meppen;SUB;Germany
238487;O. Alfa;Oddyseus Nephtali Alfa;LW, ST;56;23;174;77;Championship;Queens Park Rangers;RES;Nigeria
238489;T. Boss;Tim Boss;GK;64;29;186;80;2. Bundesliga;Magdeburg;SUB;Germany
238490;I. Chair;Ilias Chair;CAM, LW;72;24;164;64;Championship;Queens Park Rangers;LW;Morocco
238491;A. Oteh;Aramide Oteh;ST;59;23;176;73;League Two;Crawley Town;SUB;England
238497;M. Spielmann;Marvin Spielmann;LM;67;25;180;73;Super League;Lausanne Sport;SUB;Switzerland
238503;L. Weinkauf;Leo Weinkauf;GK;66;25;198;94;2. Bundesliga;Hannover 96;SUB;Germany
238504;A. Bassi;Amine Bassi;CAM, CM, RW;66;24;173;69;Ligue 2;Metz;SUB;Morocco
238505;M. Johnston;Michael Andrew Johnston;LW, RW;70;23;178;66;Liga Portugal;Vitória SC;SUB;Scotland
238507;Fernando Fonseca;Fernando Manuel Ferreira Fonseca;RB;68;25;182;75;Liga Portugal;Paços de Ferreira;SUB;Portugal
238508;U. Fredriksen;Ulrik Tillung Fredriksen;CB, RB;64;23;189;89;Eliteserien;Haugesund;LWB;Norway
238509;É. Youan;Thody Élie Youan;ST, LM;66;23;183;70;Premiership;Hibernian;LM;France
238510;T. Luvambo;Taylor Luvambo;LM, LW;58;22;180;75;Ligue 2;Guingamp;SUB;France
238511;T. Basila;Thomas Hervé Basila;CB;64;22;187;83;Ligue 2;Nancy;RCB;France
238516;L. Østigård;Leo Skiri Østigård;CB;73;22;185;81;Serie A;Napoli;SUB;Norway
238519;H. Al Shamrani;Hamdan Al Shamrani;LB, CB, LM;68;25;180;77;Pro League;Al Ittihad;SUB;Saudi Arabia
238526;K. Tani;谷 晃生;GK;68;20;190;82;J-League;Shonan Bellmare;GK;Japan
238536;T. Kiss;Tamás Kiss;LW, RW;66;20;167;58;Eredivisie;SC Cambuur;SUB;Hungary
238537;G. Tello;Gary Felipe Tello Mery;LM, RM;64;29;168;74;Primera Division;Antofagasta;RES;Chile
238545;F. Al Birekan;Firas Tariq Nasser Al-Buraikan;ST;68;22;185;79;Pro League;Al Fateh;ST;Saudi Arabia
238555;J. Savarino;Jefferson David Savarino Quintero;RM, RW, ST;73;25;169;66;Major League Soccer;Real Salt Lake;LS;Venezuela
238559;S. Mai;Sebastian Mai;CB;67;28;195;91;3. Liga;MSV Duisburg;RCB;Germany
238563;D. Wiebe;Danilo Wiebe;CB, RB;65;28;184;74;2. Bundesliga;Eintracht Braunschweig;SUB;Germany
238567;C. Theisen;Christopher Theisen;CM, LM;61;28;187;75;3. Liga;Viktoria Berlin;SUB;Germany
238568;S. Koruk;Serhat Koruk;ST;62;25;183;75;3. Liga;Verl;RES;Turkey
238569;K. Schindler;Kingsley Schindler;RM, RB;70;28;183;80;Bundesliga;FC Köln;SUB;Ghana
238570;Song Bum Keun;송범근 Bum Keun Song;GK;70;24;194;88;K League 1;Jeonbuk Motors;GK;Korea Republic
238571;Lee Jun;Jun Lee;GK;58;23;188;77;K League 1;Gwangju;GK;Korea Republic
238574;Lee Sang Min;Sang Min Lee;CB;63;24;188;78;K League 1;Seoul;SUB;Korea Republic
238575;Lee Jung Moon;Jung Moon Lee;CB, CDM, CM;60;23;195;88;K League 1;Jeju United;SUB;Korea Republic
238576;Jeong Tae Wook;정태욱 Tae Wook Jeong;CB;70;25;194;92;K League 1;Daegu;RCB;Korea Republic
238577;Kang Ji Hoon;강지훈 Ji Hoon Kang;RWB, RW;64;25;177;66;K League 1;Gangwon;RES;Korea Republic
238579;Ha Seung Un;하승운 Seung Un Ha;ST, CAM;58;23;178;70;K League 1;Gwangju;SUB;Korea Republic
238580;I. Voca;Idriz Voca;CDM, CM;70;25;181;74;Serie B;Cosenza;CM;Kosovo
238581;R. Vargas;Rubén Estephan Vargas Martínez;LM, RM;75;23;179;68;Bundesliga;FC Augsburg;RM;Switzerland
238592;D. Engel;Dennis Engel;RB, CDM, RWB;61;26;184;78;3. Liga;VfB Oldenburg;SUB;Germany
238593;M. Heyer;Moritz Heyer;RB, CDM, CB;71;27;185;78;2. Bundesliga;Hamburger SV;RB;Germany
238598;P. Schikowski;Patrick Schikowski;LW;62;29;181;75;3. Liga;Verl;SUB;Poland
238599;N. Granatowski;Nico Granatowski;LW, RW;62;30;172;69;3. Liga;Magdeburg;RES;Germany
238616;Pedro Neto;Pedro Lomba Neto;LW, RW, ST;78;22;172;62;Premier League;Wolverhampton Wanderers;SUB;Portugal
238619;J. Nikolaou;Jannis Nikolaou;CDM, CB, CM;69;28;187;84;2. Bundesliga;Eintracht Braunschweig;LCM;Germany
238621;Rodrigo Becão;Rodrigo Nascimento França;CB;75;26;191;79;Serie A;Udinese;SUB;Brazil
238626;A. Al Jamaan;Abdulaziz Al Jamaan;RB, RM;57;26;175;67;Pro League;Al Adalh;RM;Saudi Arabia
238627;M. Dembélé;Papis Malaly Dembélé;ST;63;24;184;75;Ligue 2;Rodez;SUB;France
238629;M. Akoto;Michael Akoto;RB, CDM, CB;65;24;188;72;3. Liga;Dynamo Dresden;RB;Ghana
238631;L. Schnellbacher;Luca Pascal Schnellbacher;ST, LM;67;28;180;76;3. Liga;Elversberg;LS;Germany
238634;T. Paetow;Torge Paetow;CB, RB;63;26;188;85;3. Liga;Verl;RCB;Germany
238636;R. Preißinger;Rico Preißinger;CDM, CM, CAM;65;25;185;78;3. Liga;Ingolstadt;LDM;Germany
238637;S. Vasiliadis;Sebastian Vasiliadis;CDM, CM;70;24;175;75;2. Bundesliga;DSC Arminia Bielefeld;SUB;Greece
238642;J. Nietfeld;Jonas Nietfeld;CB, ST;65;28;186;83;3. Liga;Hallescher FC;ST;Germany
238643;M. Bär;Marcel Bär;ST, LM;68;30;184;80;3. Liga;1860 München;SUB;Germany
238647;M. Schröter;Morris Schröter;RM, RWB;66;26;183;79;2. Bundesliga;Hansa Rostock;SUB;Germany
238649;D. Frick;Davy Frick;CB;64;32;188;84;3. Liga;Zwickau;LCB;Germany
238656;S. Tigges;Steffen Tigges;ST;68;23;193;90;Bundesliga;FC Köln;SUB;Germany
238657;M. Heider;Marc Heider;ST;66;36;187;82;3. Liga;Osnabrück;ST;Germany
238659;K. Krasniqi;Kamer Krasniqi;CAM, CM;64;26;177;71;3. Liga;VfB Oldenburg;RDM;Kosovo
238660;N. Sangaré;Nazım Sangaré;RB;71;27;185;73;Super Lig;Fenerbahçe;SUB;Turkey
238662;T. Puchacz;Tymoteusz Puchacz;LWB, LM;69;23;180;81;Super League;Panathinaikos;SUB;Poland
238674;K. Broll;Kevin Broll;GK;69;26;186;85;Ekstraklasa;Górnik Zabrze;SUB;Germany
238682;D. Hägele;Daniel Hägele;CDM, CB;65;32;186;76;3. Liga;Würzburger Kickers;SUB;Germany
238683;A. Sicker;Arne Sicker;LB, LM;66;25;184;67;2. Bundesliga;Sandhausen;SUB;Germany
238684;J. Lorch;Jeremias Lorch;CDM, CM, CB;65;26;188;79;3. Liga;Viktoria Köln;RES;Germany
238686;P. Sohm;Pascal Sohm;ST;64;30;188;77;3. Liga;Waldhof Mannheim;SUB;Germany
238692;K. Gjasula;Klaus Gjasula;CDM, CB;70;32;190;84;2. Bundesliga;Darmstadt 98;SUB;Albania
238694;L. Röser;Lucas Röser;ST, RM;63;27;184;80;3. Liga;Kaiserslautern;RES;Germany
238699;K. Kunz;Kevin Kunz;GK;63;29;190;89;2. Bundesliga;Jahn Regensburg;SUB;Germany
238704;Mateus Vital;Mateus da Silva Vital Assumpção;CAM, LM;69;23;178;70;Super League;Panathinaikos;SUB;Brazil
238716;O. Bugiel;Omar Khalid Chaaban Bugiel;ST;62;28;185;80;League Two;Sutton United;RS;Lebanon
238717;E. Pinnock;Ethan Rupert Pinnock;CB;76;29;194;79;Premier League;Brentford;RCB;Jamaica
238725;K. Tshiembe;Kevin Tshiembe;CB;69;25;185;80;Superliga;Brøndby;LCB;Denmark
238736;R. Dadashov;Renat Oleq Oğlu Dadaşov;ST;65;23;187;82;Super League;Grasshopper;LS;Azerbaijan
238743;H. Wright;Haji Wright;ST;71;24;191;90;Super Lig;Antalyaspor;ST;United States
238744;W. McKennie;Weston James Earl McKennie;CM, LM, RM;79;23;185;84;Serie A;Juventus;SUB;United States
238749;M. Nadé;Mickaël Nadé;CB;71;23;188;80;Ligue 2;Saint-Étienne;SUB;France
238752;F. Weber;Felix Weber;CB;63;27;185;82;3. Liga;Bayreuth;RCB;Germany
